user_id,item_id,event,rating,timestamp
u0148,r0073,view,,2024-03-27T13:50:12Z
u0162,r0056,view,,2024-03-27T14:08:41Z
u0045,r0003,view,,2024-03-27T14:16:38Z
u0088,r0021,visit,4.0,2024-03-27T20:54:20Z
u0024,r0087,view,,2024-03-27T23:26:19Z
u0038,r0067,visit,4.5,2024-03-28T00:22:28Z
u0188,r0026,visit,5.0,2024-03-28T02:40:11Z
u0199,r0085,view,,2024-03-28T02:55:06Z
u0215,r0033,visit,3.5,2024-03-28T04:24:33Z
u0170,r0077,visit,3.1,2024-03-28T06:08:41Z
u0082,r0055,save,,2024-03-28T07:44:03Z
u0106,r0026,visit,4.4,2024-03-28T11:31:36Z
u0129,r0038,view,,2024-03-28T11:33:53Z
u0141,r0032,view,,2024-03-28T11:34:00Z
u0118,r0072,view,,2024-03-28T13:33:15Z
u0133,r0047,save,,2024-03-28T15:03:05Z
u0034,r0012,view,,2024-03-28T17:38:30Z
u0002,r0068,view,,2024-03-28T19:20:10Z
u0062,r0065,save,,2024-03-28T21:39:19Z
u0094,r0061,save,,2024-03-29T00:03:21Z
u0096,r0070,visit,5.0,2024-03-29T05:57:36Z
u0018,r0041,view,,2024-03-29T10:34:47Z
u0002,r0048,view,,2024-03-29T19:03:13Z
u0071,r0041,visit,4.8,2024-03-29T20:54:20Z
u0208,r0063,save,,2024-03-29T22:21:29Z
u0101,r0003,view,,2024-03-30T00:23:37Z
u0051,r0062,view,,2024-03-30T01:40:22Z
u0173,r0022,view,,2024-03-30T02:05:36Z
u0203,r0095,view,,2024-03-30T03:10:10Z
u0122,r0077,view,,2024-03-30T03:50:14Z
u0060,r0065,save,,2024-03-30T08:11:04Z
u0140,r0093,visit,4.6,2024-03-30T08:22:26Z
u0090,r0017,save,,2024-03-30T09:18:00Z
u0076,r0073,view,,2024-03-30T09:45:11Z
u0113,r0067,visit,4.7,2024-03-30T11:01:27Z
u0028,r0072,view,,2024-03-30T11:27:22Z
u0205,r0023,view,,2024-03-30T14:18:42Z
u0075,r0070,visit,5.0,2024-03-30T14:37:44Z
u0072,r0088,visit,3.5,2024-03-30T16:24:21Z
u0009,r0070,view,,2024-03-30T21:34:15Z
u0024,r0048,view,,2024-03-30T21:51:24Z
u0063,r0036,view,,2024-03-30T23:10:49Z
u0085,r0015,save,,2024-03-31T00:15:27Z
u0146,r0031,view,,2024-03-31T00:33:29Z
u0071,r0089,view,,2024-03-31T07:32:10Z
u0117,r0078,view,,2024-03-31T08:13:03Z
u0019,r0070,view,,2024-03-31T09:42:31Z
u0163,r0022,save,,2024-03-31T10:25:31Z
u0024,r0010,visit,4.5,2024-03-31T13:56:55Z
u0191,r0013,visit,3.8,2024-03-31T18:08:46Z
u0164,r0091,visit,4.0,2024-03-31T19:02:26Z
u0051,r0023,view,,2024-03-31T19:51:19Z
u0139,r0012,view,,2024-03-31T20:39:28Z
u0154,r0018,view,,2024-03-31T21:08:26Z
u0034,r0010,view,,2024-03-31T21:35:21Z
u0116,r0092,view,,2024-03-31T23:40:50Z
u0121,r0083,save,,2024-04-01T00:45:39Z
u0201,r0008,save,,2024-04-01T00:47:02Z
u0086,r0077,save,,2024-04-01T00:59:52Z
u0057,r0040,save,,2024-04-01T01:15:30Z
u0014,r0043,save,,2024-04-01T01:34:09Z
u0220,r0088,save,,2024-04-01T01:51:55Z
u0107,r0013,visit,4.3,2024-04-01T02:06:12Z
u0118,r0025,visit,5.0,2024-04-01T03:16:12Z
u0146,r0095,visit,4.5,2024-04-01T03:28:25Z
u0065,r0023,save,,2024-04-01T03:50:24Z
u0160,r0045,save,,2024-04-01T03:54:00Z
u0029,r0030,visit,4.4,2024-04-01T05:09:51Z
u0079,r0046,visit,4.0,2024-04-01T07:17:05Z
u0176,r0019,visit,3.9,2024-04-01T07:43:25Z
u0017,r0045,save,,2024-04-01T07:51:33Z
u0092,r0080,visit,4.6,2024-04-01T08:37:07Z
u0008,r0079,save,,2024-04-01T09:24:53Z
u0006,r0039,visit,4.2,2024-04-01T13:17:32Z
u0178,r0004,save,,2024-04-01T14:39:44Z
u0110,r0016,visit,4.6,2024-04-01T15:41:34Z
u0050,r0081,visit,5.0,2024-04-01T18:05:32Z
u0130,r0086,save,,2024-04-01T18:53:50Z
u0025,r0080,visit,5.0,2024-04-01T19:47:43Z
u0096,r0015,visit,4.2,2024-04-01T21:45:27Z
u0068,r0007,visit,3.5,2024-04-01T22:01:02Z
u0132,r0037,visit,4.3,2024-04-02T00:06:54Z
u0081,r0067,visit,4.2,2024-04-02T00:10:37Z
u0170,r0002,visit,4.9,2024-04-02T01:04:56Z
u0060,r0055,visit,4.1,2024-04-02T01:50:28Z
u0160,r0088,visit,4.6,2024-04-02T02:01:10Z
u0140,r0003,visit,4.0,2024-04-02T02:51:43Z
u0062,r0010,visit,4.6,2024-04-02T02:58:27Z
u0208,r0070,save,,2024-04-02T04:30:29Z
u0141,r0030,save,,2024-04-02T05:40:02Z
u0101,r0004,visit,3.9,2024-04-02T08:28:28Z
u0056,r0062,visit,4.9,2024-04-02T11:46:50Z
u0188,r0053,save,,2024-04-02T12:26:07Z
u0190,r0074,visit,3.8,2024-04-02T12:30:24Z
u0039,r0079,save,,2024-04-02T14:21:57Z
u0050,r0078,visit,4.5,2024-04-02T16:00:36Z
u0181,r0047,visit,4.0,2024-04-02T16:10:07Z
u0160,r0087,save,,2024-04-02T17:15:31Z
u0191,r0064,visit,4.3,2024-04-02T19:07:35Z
u0134,r0031,save,,2024-04-02T19:20:40Z
u0194,r0022,save,,2024-04-02T20:21:22Z
u0207,r0005,visit,4.8,2024-04-02T22:02:20Z
u0138,r0085,save,,2024-04-02T23:25:54Z
u0097,r0029,save,,2024-04-02T23:43:47Z
u0052,r0043,visit,4.4,2024-04-02T23:49:51Z
u0204,r0087,save,,2024-04-03T00:06:42Z
u0216,r0073,save,,2024-04-03T00:54:02Z
u0053,r0025,visit,4.7,2024-04-03T01:01:12Z
u0218,r0030,visit,4.2,2024-04-03T01:37:28Z
u0158,r0006,visit,4.1,2024-04-03T01:43:31Z
u0179,r0031,visit,4.8,2024-04-03T03:09:46Z
u0187,r0095,save,,2024-04-03T04:22:18Z
u0181,r0006,visit,3.1,2024-04-03T05:03:30Z
u0059,r0089,save,,2024-04-03T06:01:05Z
u0144,r0010,visit,4.4,2024-04-03T07:02:35Z
u0113,r0065,visit,4.3,2024-04-03T07:15:53Z
u0033,r0079,save,,2024-04-03T07:35:26Z
u0056,r0039,save,,2024-04-03T08:21:18Z
u0193,r0014,visit,3.0,2024-04-03T09:19:06Z
u0110,r0039,save,,2024-04-03T10:14:57Z
u0188,r0031,visit,3.9,2024-04-03T10:17:41Z
u0099,r0033,visit,4.2,2024-04-03T10:26:34Z
u0081,r0070,visit,4.3,2024-04-03T11:31:00Z
u0159,r0072,save,,2024-04-03T12:29:56Z
u0198,r0007,visit,4.1,2024-04-03T12:39:08Z
u0161,r0075,save,,2024-04-03T14:57:46Z
u0111,r0004,save,,2024-04-03T15:44:34Z
u0114,r0044,save,,2024-04-03T16:43:42Z
u0015,r0026,save,,2024-04-03T17:27:55Z
u0138,r0070,save,,2024-04-03T18:21:40Z
u0181,r0012,visit,5.0,2024-04-03T18:43:08Z
u0012,r0073,save,,2024-04-03T19:08:21Z
u0134,r0058,visit,4.3,2024-04-03T20:29:49Z
u0024,r0011,visit,4.9,2024-04-03T20:53:49Z
u0044,r0061,save,,2024-04-03T21:46:52Z
u0045,r0010,save,,2024-04-03T22:45:46Z
u0124,r0034,save,,2024-04-03T23:31:01Z
u0113,r0009,save,,2024-04-04T00:14:41Z
u0192,r0054,visit,4.8,2024-04-04T00:17:10Z
u0078,r0024,save,,2024-04-04T03:43:44Z
u0191,r0003,visit,5.0,2024-04-04T03:49:54Z
u0085,r0075,visit,4.2,2024-04-04T04:32:10Z
u0038,r0011,save,,2024-04-04T04:51:44Z
u0203,r0027,visit,3.8,2024-04-04T07:28:48Z
u0096,r0045,save,,2024-04-04T07:43:15Z
u0089,r0019,visit,4.6,2024-04-04T07:44:16Z
u0205,r0073,visit,3.9,2024-04-04T07:50:57Z
u0148,r0043,save,,2024-04-04T08:59:28Z
u0045,r0014,visit,3.9,2024-04-04T09:03:54Z
u0206,r0095,save,,2024-04-04T10:46:11Z
u0157,r0043,visit,4.5,2024-04-04T12:04:56Z
u0090,r0015,save,,2024-04-04T12:15:12Z
u0014,r0011,save,,2024-04-04T13:44:33Z
u0011,r0023,save,,2024-04-04T14:19:00Z
u0220,r0076,visit,4.3,2024-04-04T14:56:58Z
u0192,r0035,visit,4.3,2024-04-04T14:58:37Z
u0196,r0082,save,,2024-04-04T15:24:40Z
u0177,r0012,save,,2024-04-04T16:05:34Z
u0204,r0042,save,,2024-04-04T16:39:01Z
u0182,r0027,visit,4.9,2024-04-04T17:01:59Z
u0184,r0002,save,,2024-04-04T17:18:47Z
u0129,r0090,save,,2024-04-04T17:24:11Z
u0166,r0043,save,,2024-04-04T17:32:11Z
u0200,r0075,visit,4.6,2024-04-04T17:43:21Z
u0048,r0026,visit,4.4,2024-04-04T18:01:22Z
u0185,r0029,visit,4.7,2024-04-04T20:13:56Z
u0081,r0061,visit,3.8,2024-04-04T20:26:21Z
u0179,r0077,visit,3.8,2024-04-04T21:19:26Z
u0117,r0048,save,,2024-04-04T22:36:13Z
u0036,r0063,visit,4.0,2024-04-04T23:38:10Z
u0005,r0008,save,,2024-04-04T23:48:04Z
u0038,r0061,visit,5.0,2024-04-05T00:28:02Z
u0211,r0072,visit,4.0,2024-04-05T00:50:21Z
u0174,r0071,visit,4.0,2024-04-05T01:23:43Z
u0174,r0088,save,,2024-04-05T02:36:41Z
u0086,r0076,save,,2024-04-05T03:22:28Z
u0173,r0090,visit,3.8,2024-04-05T03:25:16Z
u0063,r0006,save,,2024-04-05T04:19:07Z
u0062,r0091,visit,4.5,2024-04-05T04:21:05Z
u0061,r0068,visit,3.5,2024-04-05T04:53:02Z
u0102,r0042,visit,4.2,2024-04-05T05:27:00Z
u0132,r0007,visit,4.9,2024-04-05T05:49:02Z
u0203,r0007,save,,2024-04-05T05:52:53Z
u0095,r0015,save,,2024-04-05T07:04:59Z
u0136,r0063,save,,2024-04-05T07:33:22Z
u0026,r0031,save,,2024-04-05T07:37:01Z
u0152,r0011,visit,3.7,2024-04-05T08:25:21Z
u0106,r0079,visit,3.9,2024-04-05T08:42:46Z
u0187,r0083,visit,4.6,2024-04-05T11:46:47Z
u0117,r0046,save,,2024-04-05T12:34:40Z
u0156,r0026,save,,2024-04-05T12:49:58Z
u0101,r0071,visit,3.4,2024-04-05T13:10:03Z
u0205,r0015,save,,2024-04-05T13:55:42Z
u0127,r0001,visit,4.5,2024-04-05T14:31:19Z
u0026,r0030,visit,4.3,2024-04-05T14:45:11Z
u0215,r0016,visit,4.7,2024-04-05T16:11:09Z
u0122,r0046,save,,2024-04-05T19:01:46Z
u0034,r0056,visit,4.4,2024-04-05T20:34:42Z
u0036,r0065,save,,2024-04-05T21:40:38Z
u0100,r0014,save,,2024-04-05T21:54:02Z
u0091,r0026,save,,2024-04-05T22:04:18Z
u0178,r0057,save,,2024-04-05T22:26:14Z
u0159,r0043,save,,2024-04-06T01:11:14Z
u0171,r0010,save,,2024-04-06T01:38:33Z
u0122,r0063,visit,3.6,2024-04-06T03:21:53Z
u0007,r0037,visit,3.8,2024-04-06T03:45:49Z
u0112,r0029,save,,2024-04-06T03:55:51Z
u0211,r0066,save,,2024-04-06T07:08:27Z
u0116,r0036,visit,4.1,2024-04-06T08:07:40Z
u0066,r0010,save,,2024-04-06T08:50:56Z
u0209,r0055,visit,4.2,2024-04-06T10:26:55Z
u0017,r0037,visit,3.7,2024-04-06T11:57:02Z
u0068,r0014,save,,2024-04-06T12:02:36Z
u0218,r0003,save,,2024-04-06T14:10:19Z
u0088,r0095,visit,4.7,2024-04-06T14:25:46Z
u0064,r0042,save,,2024-04-06T14:28:09Z
u0109,r0078,save,,2024-04-06T15:41:18Z
u0107,r0059,visit,5.0,2024-04-06T15:43:23Z
u0095,r0021,save,,2024-04-06T17:11:54Z
u0020,r0018,save,,2024-04-06T17:54:25Z
u0185,r0071,visit,4.2,2024-04-06T18:09:05Z
u0139,r0087,save,,2024-04-06T18:37:15Z
u0023,r0086,visit,4.2,2024-04-06T21:00:19Z
u0042,r0021,save,,2024-04-06T21:57:56Z
u0126,r0055,save,,2024-04-06T23:42:40Z
u0051,r0094,visit,4.1,2024-04-07T01:02:26Z
u0201,r0070,save,,2024-04-07T01:06:57Z
u0082,r0036,save,,2024-04-07T01:42:13Z
u0138,r0005,visit,5.0,2024-04-07T01:44:47Z
u0164,r0036,save,,2024-04-07T02:21:56Z
u0028,r0095,save,,2024-04-07T02:22:51Z
u0143,r0031,save,,2024-04-07T04:08:47Z
u0204,r0016,visit,4.3,2024-04-07T04:10:47Z
u0213,r0040,save,,2024-04-07T05:52:58Z
u0045,r0075,visit,5.0,2024-04-07T06:45:11Z
u0194,r0044,visit,3.2,2024-04-07T07:16:37Z
u0130,r0081,visit,4.8,2024-04-07T09:33:51Z
u0185,r0050,save,,2024-04-07T09:47:34Z
u0197,r0006,save,,2024-04-07T10:30:08Z
u0011,r0020,save,,2024-04-07T10:34:21Z
u0010,r0052,visit,4.5,2024-04-07T11:15:41Z
u0092,r0046,save,,2024-04-07T11:48:45Z
u0015,r0028,save,,2024-04-07T12:32:07Z
u0021,r0005,save,,2024-04-07T13:58:52Z
u0143,r0085,save,,2024-04-07T14:57:44Z
u0032,r0054,visit,4.6,2024-04-07T15:31:37Z
u0059,r0009,save,,2024-04-07T20:06:40Z
u0178,r0035,save,,2024-04-07T20:08:08Z
u0192,r0007,visit,4.4,2024-04-07T20:23:21Z
u0113,r0080,visit,4.4,2024-04-07T20:30:14Z
u0073,r0085,save,,2024-04-07T20:38:00Z
u0194,r0083,save,,2024-04-07T21:21:25Z
u0102,r0051,save,,2024-04-07T23:09:11Z
u0214,r0050,save,,2024-04-08T00:04:48Z
u0008,r0005,visit,4.7,2024-04-08T00:13:19Z
u0064,r0057,save,,2024-04-08T02:00:40Z
u0091,r0041,visit,3.9,2024-04-08T02:05:51Z
u0076,r0085,visit,5.0,2024-04-08T02:11:31Z
u0038,r0021,visit,3.7,2024-04-08T05:20:21Z
u0039,r0040,save,,2024-04-08T06:30:37Z
u0189,r0064,save,,2024-04-08T07:29:03Z
u0026,r0004,save,,2024-04-08T09:24:04Z
u0022,r0038,save,,2024-04-08T09:35:47Z
u0082,r0057,visit,4.0,2024-04-08T09:45:18Z
u0167,r0083,visit,4.0,2024-04-08T11:52:29Z
u0034,r0064,save,,2024-04-08T13:34:52Z
